,loss,accuracy,val_loss,val_accuracy
0,0.6953726410865784,0.7178581953048706,0.5814476013183594,0.7508581280708313
1,0.5471072793006897,0.7666696310043335,0.519575834274292,0.7780914306640625
2,0.49991995096206665,0.7869691848754883,0.4856628477573395,0.7967288494110107
3,0.4673921465873718,0.802052915096283,0.45810237526893616,0.8082358837127686
4,0.44070345163345337,0.8153859972953796,0.4355276823043823,0.8173726797103882
5,0.42080238461494446,0.8231327533721924,0.41579750180244446,0.8267651200294495
6,0.40334147214889526,0.8318400382995605,0.3978399932384491,0.8357445597648621
7,0.389325886964798,0.8388131260871887,0.39398840069770813,0.8385278582572937
8,0.3774093985557556,0.844156801700592,0.3760645389556885,0.8441928625106812
9,0.36512982845306396,0.8500971794128418,0.3706391751766205,0.846740186214447
10,0.3568626642227173,0.8538017272949219,0.3628113567829132,0.8513233065605164
11,0.34891706705093384,0.8567391633987427,0.3567293584346771,0.8533985018730164
12,0.3408867418766022,0.8603683114051819,0.35007986426353455,0.8562113642692566
13,0.3338666558265686,0.8638367652893066,0.339594304561615,0.8611682057380676
14,0.32680758833885193,0.86700040102005,0.33659544587135315,0.8626139760017395
15,0.3221794664859772,0.8687346577644348,0.33091336488723755,0.8652694225311279
16,0.31725403666496277,0.871104896068573,0.3216186761856079,0.8700099587440491
17,0.31245526671409607,0.8729899525642395,0.32390570640563965,0.8680527806282043
18,0.3071604073047638,0.8752323389053345,0.3163689970970154,0.8723801970481873
19,0.3026476204395294,0.8771305084228516,0.31215015053749084,0.8728621006011963
20,0.2979895770549774,0.8795040249824524,0.3234274387359619,0.8683478236198425
21,0.29539936780929565,0.8807858824729919,0.3041227161884308,0.8785861134529114
22,0.29310789704322815,0.8810973167419434,0.30307507514953613,0.8786844611167908
23,0.28772586584091187,0.883851170539856,0.3015080988407135,0.8796679973602295
24,0.2849012315273285,0.8848215341567993,0.29802125692367554,0.878645122051239
25,0.282038152217865,0.8863722085952759,0.29560989141464233,0.88023841381073
26,0.2811499834060669,0.8864935040473938,0.2871921956539154,0.8853722810745239
27,0.27525341510772705,0.889355480670929,0.2877168357372284,0.8842609524726868
28,0.2735138237476349,0.8901423215866089,0.2859176695346832,0.8859329223632812
29,0.2710955739021301,0.8902996778488159,0.2824169099330902,0.8880277872085571
30,0.2686774730682373,0.8917552828788757,0.27925699949264526,0.8889325857162476
31,0.26520347595214844,0.8930829763412476,0.27895402908325195,0.8887555599212646
32,0.26310616731643677,0.8939157128334045,0.27576443552970886,0.8893751502037048
33,0.26194921135902405,0.8943943381309509,0.27485641837120056,0.8900538086891174
34,0.26172536611557007,0.8942927122116089,0.27031320333480835,0.8921191692352295
35,0.25772595405578613,0.8963547945022583,0.27539923787117004,0.8902111649513245
36,0.25616782903671265,0.8968071937561035,0.2728428244590759,0.8909586071968079
37,0.2535896599292755,0.8981677293777466,0.27023178339004517,0.8922568559646606
38,0.2514878213405609,0.8990463018417358,0.26942121982574463,0.8921781778335571
39,0.24984076619148254,0.8993381261825562,0.26751410961151123,0.8942140340805054
40,0.24861381947994232,0.9004855155944824,0.26281610131263733,0.8959450125694275
41,0.24687060713768005,0.9005019068717957,0.26121973991394043,0.8965744376182556
42,0.24464252591133118,0.9018034338951111,0.25947803258895874,0.8969284892082214
43,0.24302786588668823,0.9022689461708069,0.255086749792099,0.8986201286315918
44,0.2417488992214203,0.9027737975120544,0.2634933590888977,0.8935551047325134
45,0.23974597454071045,0.9037474989891052,0.2549438178539276,0.8990233540534973
46,0.23891106247901917,0.9037507772445679,0.2588459253311157,0.8966137766838074
47,0.23675009608268738,0.9047473669052124,0.2500571012496948,0.9004494547843933
48,0.23448795080184937,0.906075119972229,0.2585524618625641,0.8972235321998596
49,0.2362048625946045,0.9045310020446777,0.25834915041923523,0.8977251648902893
50,0.233680859208107,0.9062587022781372,0.24585136771202087,0.9034786820411682
51,0.2316771000623703,0.9068684577941895,0.25663745403289795,0.896682620048523
52,0.23083588480949402,0.9071897864341736,0.2523888945579529,0.9006068110466003
53,0.23109135031700134,0.9068881273269653,0.25006863474845886,0.901924729347229
54,0.2278439998626709,0.9084584712982178,0.245345801115036,0.9027803540229797
55,0.22652024030685425,0.909307599067688,0.24841634929180145,0.9011182188987732
56,0.2252671867609024,0.9102845191955566,0.2473607212305069,0.9015215039253235
57,0.2259596735239029,0.9089141488075256,0.24378804862499237,0.9032328128814697
58,0.2230777144432068,0.9108614921569824,0.24476023018360138,0.9028491973876953
59,0.2214938849210739,0.9114549160003662,0.23823660612106323,0.9064390063285828
