,loss,accuracy,val_loss,val_accuracy
0,0.7039300203323364,0.7139602303504944,0.578315019607544,0.7533267140388489
1,0.5477945804595947,0.7653025388717651,0.5255281925201416,0.7730263471603394
2,0.5062230229377747,0.7833269238471985,0.4873926341533661,0.7889493107795715
3,0.4733724296092987,0.7988630533218384,0.4619424045085907,0.8048624396324158
4,0.447723388671875,0.8125370740890503,0.4463239312171936,0.8074589371681213
5,0.4260907471179962,0.8224639296531677,0.4178108870983124,0.8287222981452942
6,0.40931251645088196,0.8312565088272095,0.4093590974807739,0.830502450466156
7,0.3949183523654938,0.8368034958839417,0.38741835951805115,0.8420094847679138
8,0.382094144821167,0.8432028293609619,0.3792143762111664,0.845323920249939
9,0.37110647559165955,0.8475794196128845,0.37187978625297546,0.8477728366851807
10,0.3620643615722656,0.8512052893638611,0.36346399784088135,0.8516183495521545
11,0.35427430272102356,0.8551262021064758,0.35971853137016296,0.8553458452224731
12,0.3467421531677246,0.858227550983429,0.35703882575035095,0.8548344373703003
13,0.33977988362312317,0.8616042137145996,0.3505905568599701,0.8584537506103516
14,0.3338751196861267,0.8642498850822449,0.3372194468975067,0.8646203279495239
15,0.3278386890888214,0.866787314414978,0.33161482214927673,0.8671970963478088
16,0.3208269476890564,0.8700525760650635,0.3305894136428833,0.865092396736145
17,0.31611114740371704,0.8723474144935608,0.3202941119670868,0.8709639310836792
18,0.3113773763179779,0.8744193315505981,0.3166874647140503,0.8729801177978516
19,0.3075677156448364,0.8755831122398376,0.31750184297561646,0.872911274433136
20,0.3026737868785858,0.8775468468666077,0.3111651837825775,0.8743472099304199
21,0.30047157406806946,0.8792679905891418,0.3126366436481476,0.8728030920028687
22,0.29687198996543884,0.8801400661468506,0.30492618680000305,0.8769829869270325
23,0.29144078493118286,0.8831495642662048,0.3043158948421478,0.8781140446662903
24,0.2887707054615021,0.8840577006340027,0.3019675314426422,0.8797368407249451
25,0.28595399856567383,0.8852411508560181,0.2964346408843994,0.8806613087654114
26,0.28374749422073364,0.8862148523330688,0.3050663471221924,0.8763535618782043
27,0.27951210737228394,0.8876475095748901,0.2881998121738434,0.8851362466812134
28,0.2771915793418884,0.8889981508255005,0.29519206285476685,0.8802974224090576
29,0.2736275792121887,0.8904340863227844,0.28929415345191956,0.8832184076309204
30,0.2718169093132019,0.8912602066993713,0.28149184584617615,0.8889030814170837
31,0.27074873447418213,0.8909782767295837,0.2786560654640198,0.889178454875946
32,0.26835161447525024,0.8924174904823303,0.28266385197639465,0.8878310918807983
33,0.26556262373924255,0.8937550783157349,0.27893903851509094,0.8883031606674194
34,0.2626813054084778,0.895089328289032,0.27939802408218384,0.8881556391716003
35,0.2601114809513092,0.8961187601089478,0.27953389286994934,0.8873884677886963
36,0.2586962878704071,0.8965514898300171,0.27015477418899536,0.892040491104126
37,0.25715523958206177,0.8970694541931152,0.27213311195373535,0.891715943813324
38,0.25500577688217163,0.8982726335525513,0.2706894874572754,0.8917749524116516
39,0.2533198595046997,0.8986102938652039,0.27236971259117126,0.8910569548606873
40,0.2512891888618469,0.8990495800971985,0.2681102752685547,0.8938206434249878
41,0.24990464746952057,0.9000331163406372,0.26496875286102295,0.8946565985679626
42,0.24769677221775055,0.9009018540382385,0.2644541561603546,0.8950696587562561
43,0.2466501146554947,0.9008920192718506,0.2636045515537262,0.8956401348114014
44,0.24480347335338593,0.9023443460464478,0.2644016146659851,0.8946467638015747
45,0.24425801634788513,0.902147650718689,0.25802502036094666,0.8975874781608582
46,0.2411728799343109,0.9036229252815247,0.2738214135169983,0.8886473774909973
47,0.2403913140296936,0.9032655954360962,0.260098934173584,0.8967416286468506
48,0.23889459669589996,0.9044785499572754,0.2551999092102051,0.898757815361023
49,0.23747368156909943,0.9050358533859253,0.2567741274833679,0.8986594676971436
50,0.23635226488113403,0.9057538509368896,0.25925585627555847,0.896190881729126
51,0.23658791184425354,0.9053342342376709,0.2546123266220093,0.8986004590988159
