,loss,accuracy,val_loss,val_accuracy
0,1.084894061088562,0.40236687660217285,1.0817666053771973,0.34375
1,1.0402811765670776,0.5384615659713745,1.064366102218628,0.46875
2,1.0303834676742554,0.44378697872161865,1.0616956949234009,0.4375
3,0.9913733005523682,0.5562130212783813,1.0192644596099854,0.59375
4,0.8981947302818298,0.5917159914970398,1.0121433734893799,0.5
5,0.8527040481567383,0.6449704170227051,0.8862542510032654,0.6875
6,0.7831153869628906,0.6449704170227051,0.8708772659301758,0.59375
7,0.7433948516845703,0.668639063835144,0.7139559984207153,0.90625
8,0.6099082827568054,0.7633135914802551,0.7363283634185791,0.78125
9,0.6188817024230957,0.7514792680740356,0.6437307596206665,0.84375
10,0.6076724529266357,0.7396449446678162,0.6685677766799927,0.71875
11,0.6037414073944092,0.7337278127670288,0.720690131187439,0.59375
12,0.6365007758140564,0.6982248425483704,0.5913491249084473,0.78125
13,0.5421749949455261,0.7337278127670288,0.6834923624992371,0.75
14,0.5331279039382935,0.7633135914802551,0.6230286955833435,0.875
15,0.46894320845603943,0.8520709872245789,0.5206358432769775,0.9375
16,0.5638025403022766,0.7869822382926941,0.6698908805847168,0.71875
17,0.5102421045303345,0.8106508851051331,0.544925332069397,0.875
18,0.5690668821334839,0.7751479148864746,0.5256152749061584,0.8125
19,0.5691275596618652,0.7810651063919067,0.5464962720870972,0.84375
20,0.5006638765335083,0.7869822382926941,0.5147790312767029,0.875
21,0.5095606446266174,0.7869822382926941,0.5536602139472961,0.84375
22,0.4620824158191681,0.8461538553237915,0.5584553480148315,0.9375
23,0.4282122850418091,0.8757396340370178,0.48864006996154785,0.9375
24,0.4337860643863678,0.8106508851051331,0.527724027633667,0.8125
25,0.4754745066165924,0.7928994297981262,0.5431704521179199,0.75
26,0.41906705498695374,0.7988165616989136,0.521061897277832,0.8125
27,0.46030697226524353,0.7988165616989136,0.511111855506897,0.75
28,0.44551917910575867,0.8165680766105652,0.47018709778785706,0.90625
29,0.46417236328125,0.7916666865348816,0.46561315655708313,0.90625
30,0.39246949553489685,0.8520709872245789,0.5229711532592773,0.78125
31,0.4196836054325104,0.8402366638183594,0.42513373494148254,0.875
32,0.4348110258579254,0.8165680766105652,0.41748929023742676,0.90625
33,0.39382049441337585,0.834319531917572,0.42675280570983887,0.875
34,0.39406079053878784,0.8520709872245789,0.4394674003124237,0.875
35,0.4095374047756195,0.834319531917572,0.4028666019439697,0.875
